idx,GoTrial,StopSignal,Cond,ttype,choice,response,acc,rt,ssd
53,1,1000,pnl,go,go,1,1,0.6250228,1000
53,0,200,pnl,stop,stop,0,1,0.6517874,200
53,1,1000,pnl,go,go,1,1,0.5850977,1000
53,0,250,pnl,stop,stop,0,1,0.6517105,250
53,1,1000,pnl,go,go,1,1,0.5183702,1000
53,0,350,pnl,stop,go,1,0,0.5051477,350
53,1,1000,pnl,go,go,1,1,0.5851277,1000
53,0,300,pnl,stop,stop,0,1,0.6515187,300
53,0,300,pnl,stop,stop,0,1,0.6517163,300
53,1,1000,pnl,go,go,1,1,0.6249748,1000
53,1,1000,pnl,go,go,1,1,0.6251104,1000
53,0,250,pnl,stop,stop,0,1,0.6518265,250
53,0,350,pnl,stop,go,1,0,0.5183592,350
53,1,1000,pnl,go,go,1,1,0.585082,1000
53,1,1000,pnl,go,go,1,1,0.5582343,1000
53,0,400,pnl,stop,go,1,0,0.5184908,400
53,1,1000,pnl,go,go,1,1,0.5850829,1000
53,0,250,pnl,stop,stop,0,1,0.6517033,250
53,1,1000,pnl,go,go,1,1,0.518439,1000
53,1,1000,pnl,go,go,1,1,0.5317871,1000
53,0,350,pnl,stop,stop,0,1,0.6517111,350
53,1,1000,pnl,go,go,1,1,0.5984656,1000
53,0,300,pnl,stop,stop,0,1,0.6516283,300
53,1,1000,pnl,go,go,1,1,0.5984158,1000
53,0,200,pnl,stop,stop,0,1,0.6515899,200
53,0,400,pnl,stop,go,1,0,0.5580316,400
53,1,1000,pnl,go,go,1,1,0.6250196,1000
53,0,300,pnl,stop,stop,0,1,0.6516615,300
53,1,1000,pnl,go,go,1,1,0.5451112,1000
53,1,1000,pnl,go,go,1,1,0.5584512,1000
53,0,200,pnl,stop,stop,0,1,0.6525045,200
53,1,1000,pnl,go,go,1,1,0.5867637,1000
53,0,400,pnl,stop,go,1,0,0.5317723,400
53,1,1000,pnl,go,go,1,1,0.5051115,1000
53,1,1000,pnl,go,go,1,1,0.5850434,1000
53,0,200,pnl,stop,stop,0,1,0.6533985,200
53,0,300,pnl,stop,stop,0,1,0.6516902,300
53,1,1000,pnl,go,go,1,1,0.5850337,1000
53,0,400,pnl,stop,go,1,0,0.5848102,400
53,1,1000,pnl,go,stop,0,0,0.6517531,1000
53,1,1000,pnl,go,go,1,1,0.5716831,1000
53,0,250,pnl,stop,stop,0,1,0.6514941,250
53,0,350,pnl,stop,stop,0,1,0.6516528,350
53,1,1000,pnl,go,go,1,1,0.5850048,1000
53,1,1000,pnl,go,go,1,1,0.5584559,1000
53,1,1000,pnl,go,go,1,1,0.5450445,1000
53,0,300,pnl,stop,stop,0,1,0.6517736,300
53,1,1000,pnl,go,go,1,1,0.5583718,1000
53,0,250,pnl,stop,stop,0,1,0.6518148,250
53,0,350,pnl,stop,go,1,0,0.4914039,350
53,1,1000,pnl,go,go,1,1,0.5718712,1000
53,0,200,pnl,stop,stop,0,1,0.6516345,200
53,1,1000,pnl,go,go,1,1,0.5335602,1000
53,0,350,pnl,stop,go,1,0,0.5317301,350
53,0,250,pnl,stop,stop,0,1,0.6536024,250
53,0,350,pnl,stop,stop,0,1,0.6517705,350
53,1,1000,pnl,go,stop,0,0,0.6516959,1000
53,1,1000,pnl,go,go,1,1,0.6516933,1000
53,0,400,pnl,stop,go,1,0,0.5317853,400
53,1,1000,pnl,go,go,1,1,0.5848927,1000
53,1,1000,pnl,go,go,1,1,0.5717906,1000
53,1,1000,pnl,go,go,1,1,0.5335617,1000
53,1,1000,pnl,go,go,1,1,0.5451751,1000
53,0,400,pnl,stop,go,1,0,0.6114785,400
53,0,250,pnl,stop,stop,0,1,0.6515779,250
53,0,200,pnl,stop,stop,0,1,0.6517606,200
53,0,300,pnl,stop,stop,0,1,0.6518681,300
53,1,1000,pnl,go,stop,0,0,0.6517563,1000
53,0,200,pnl,stop,stop,0,1,0.6517488,200
53,1,1000,pnl,go,go,1,1,0.5318038,1000
53,0,300,pnl,stop,stop,0,1,0.6517072,300
53,1,1000,pnl,go,go,1,1,0.5449742,1000
53,1,1000,pnl,go,go,1,1,0.598388,1000
53,1,1000,pnl,go,go,1,1,0.598354,1000
53,0,300,pnl,stop,stop,0,1,0.6509363,300
53,0,350,pnl,stop,stop,0,1,0.6533827,350
53,0,350,pnl,stop,go,1,0,0.5602198,350
53,1,1000,pnl,go,go,1,1,0.6249206,1000
53,1,1000,pnl,go,go,1,1,0.6121246,1000
53,1,1000,pnl,go,go,1,1,0.6116511,1000
53,1,1000,pnl,go,go,1,1,0.5984611,1000
53,0,200,pnl,stop,stop,0,1,0.6534704,200
53,1,1000,pnl,go,stop,0,0,0.6515925,1000
53,1,1000,pnl,go,go,1,1,0.5850968,1000
53,0,250,pnl,stop,stop,0,1,0.6517005,250
53,1,1000,pnl,go,go,1,1,0.5450724,1000
53,0,200,pnl,stop,stop,0,1,0.6516884,200
53,1,1000,pnl,go,go,1,1,0.5050834,1000
53,1,1000,pnl,go,go,1,1,0.6381697,1000
53,1,1000,pnl,go,go,1,1,0.5984825,1000
53,0,250,pnl,stop,stop,0,1,0.6519496,250
53,0,300,pnl,stop,stop,0,1,0.651703,300
53,0,400,pnl,stop,go,1,0,0.5584325,400
53,0,400,pnl,stop,go,1,0,0.5451112,400
53,1,1000,pnl,go,stop,0,0,0.6533423,1000
53,1,1000,pnl,go,go,1,1,0.5849623,1000
53,1,1000,pnl,go,go,1,1,0.5318153,1000
53,1,1000,pnl,go,go,1,1,0.545193,1000
53,1,1000,pnl,go,go,1,1,0.6135488,1000
53,0,400,pnl,stop,go,1,0,0.5183617,400
53,0,300,pnl,stop,stop,0,1,0.651539,300
53,1,1000,pnl,go,go,1,1,0.6250529,1000
53,0,200,pnl,stop,stop,0,1,0.6516878,200
53,1,1000,pnl,go,go,1,1,0.5450887,1000
53,0,250,pnl,stop,stop,0,1,0.6516015,250
53,0,200,pnl,stop,stop,0,1,0.6516403,200
53,0,350,pnl,stop,stop,0,1,0.6534147,350
53,1,1000,pnl,go,go,1,1,0.5193645,1000
53,0,350,pnl,stop,stop,0,1,0.6532255,350
53,0,400,pnl,stop,go,1,0,0.558299,400
53,0,250,pnl,stop,stop,0,1,0.6516405,250
53,0,300,pnl,stop,stop,0,1,0.6516992,300
53,1,1000,pnl,go,go,1,1,0.585531,1000
53,1,1000,pnl,go,go,1,1,0.5716994,1000
53,1,1000,pnl,go,go,1,1,0.5850659,1000
54,1,1000,bsl,go,go,1,1,0.5717264,1000
54,1,1000,bsl,go,go,1,1,0.5184652,1000
54,1,1000,bsl,go,go,1,1,0.4918364,1000
54,1,1000,bsl,go,go,1,1,0.5052243,1000
54,1,1000,bsl,go,go,1,1,0.5184479,1000
54,1,1000,bsl,go,go,1,1,0.4914792,1000
54,1,1000,bsl,go,go,1,1,0.5317503,1000
54,1,1000,bsl,go,go,1,1,0.5850499,1000
54,1,1000,bsl,go,go,1,1,0.5052031,1000
54,1,1000,bsl,go,go,1,1,0.4785397,1000
54,1,1000,bsl,go,go,1,1,0.4652911,1000
54,1,1000,bsl,go,go,1,1,0.4803955,1000
54,1,1000,bsl,go,go,1,1,0.5052768,1000
54,0,300,bsl,stop,go,1,0,0.4785241,300
54,1,1000,bsl,go,go,1,1,0.5186143,1000
54,0,200,bsl,stop,stop,0,1,0.6516457,200
54,0,350,bsl,stop,go,1,0,0.5184573,350
54,1,1000,bsl,go,go,1,1,0.5583992,1000
54,0,200,bsl,stop,stop,0,1,0.6517031,200
54,0,250,bsl,stop,stop,0,1,0.6516654,250
54,1,1000,bsl,go,go,1,1,0.5451284,1000
54,1,1000,bsl,go,go,1,1,0.5583673,1000
54,0,250,bsl,stop,stop,0,1,0.651612,250
54,0,400,bsl,stop,go,1,0,0.5317375,400
54,0,350,bsl,stop,go,1,0,0.5051119,350
54,1,1000,bsl,go,go,1,1,0.4784875,1000
54,1,1000,bsl,go,go,1,1,0.5583805,1000
54,1,1000,bsl,go,go,1,1,0.545163,1000
54,1,1000,bsl,go,go,1,1,0.5185448,1000
54,0,400,bsl,stop,go,1,0,0.4785356,400
54,1,1000,bsl,go,go,1,1,0.5184612,1000
54,0,300,bsl,stop,stop,0,1,0.6516649,300
54,1,1000,bsl,go,go,1,1,0.5185371,1000
54,0,300,bsl,stop,go,1,0,0.5582299,300
54,1,1000,bsl,go,go,1,1,0.5735873,1000
54,0,300,bsl,stop,stop,0,1,0.6518111,300
54,0,200,bsl,stop,stop,0,1,0.651748,200
54,1,1000,bsl,go,go,1,1,0.5450597,1000
54,1,1000,bsl,go,go,1,1,0.4784087,1000
54,1,1000,bsl,go,go,1,1,0.5318058,1000
54,0,200,bsl,stop,stop,0,1,0.651741,200
54,0,400,bsl,stop,go,1,0,0.4784602,400
54,0,350,bsl,stop,go,1,0,0.5453334,350
54,1,1000,bsl,go,go,1,1,0.5450769,1000
54,1,1000,bsl,go,go,1,1,0.5316687,1000
54,0,250,bsl,stop,stop,0,1,0.6517533,250
54,1,1000,bsl,go,go,1,1,0.5452885,1000
54,1,1000,bsl,go,go,1,1,0.5052092,1000
54,0,350,bsl,stop,go,1,0,0.5185054,350
54,1,1000,bsl,go,go,1,1,0.5050894,1000
54,1,1000,bsl,go,go,1,1,0.5455577,1000
54,0,400,bsl,stop,go,1,0,0.6116762,400
54,0,250,bsl,stop,stop,0,1,0.6517806,250
54,1,1000,bsl,go,go,1,1,0.5335201,1000
54,1,1000,bsl,go,go,1,1,0.5716917,1000
54,0,300,bsl,stop,stop,0,1,0.6506204,300
54,1,1000,bsl,go,go,1,1,0.5049618,1000
54,0,300,bsl,stop,stop,0,1,0.6515402,300
54,0,250,bsl,stop,stop,0,1,0.6517026,250
54,0,350,bsl,stop,go,1,0,0.5451308,350
54,1,1000,bsl,go,go,1,1,0.5982953,1000
54,1,1000,bsl,go,go,1,1,0.5585178,1000
54,0,400,bsl,stop,go,1,0,0.545106,400
54,0,250,bsl,stop,stop,0,1,0.6528797,250
54,1,1000,bsl,go,go,1,1,0.6117185,1000
54,1,1000,bsl,go,go,1,1,0.5051639,1000
54,0,200,bsl,stop,stop,0,1,0.6535225,200
54,1,1000,bsl,go,go,1,1,0.5067273,1000
54,0,350,bsl,stop,go,1,0,0.5583194,350
54,0,200,bsl,stop,stop,0,1,0.6517479,200
54,1,1000,bsl,go,go,1,1,0.5450519,1000
54,0,400,bsl,stop,go,1,0,0.5052343,400
54,1,1000,bsl,go,go,1,1,0.5716753,1000
54,1,1000,bsl,go,go,1,1,0.5451508,1000
54,1,1000,bsl,go,go,1,1,0.4670731,1000
54,0,400,bsl,stop,go,1,0,0.5183998,400
54,0,300,bsl,stop,go,1,0,0.5317752,300
54,1,1000,bsl,go,go,1,1,0.5335214,1000
54,1,1000,bsl,go,go,1,1,0.4917954,1000
54,0,250,bsl,stop,stop,0,1,0.6516814,250
54,1,1000,bsl,go,go,1,1,0.4785731,1000
54,1,1000,bsl,go,go,1,1,0.5451781,1000
54,0,250,bsl,stop,stop,0,1,0.6517293,250
54,0,200,bsl,stop,stop,0,1,0.6517145,200
54,0,350,bsl,stop,go,1,0,0.5317559,350
54,1,1000,bsl,go,go,1,1,0.5185614,1000
54,1,1000,bsl,go,go,1,1,0.5450923,1000
54,0,300,bsl,stop,go,1,0,0.5052053,300
54,0,350,bsl,stop,go,1,0,0.5316931,350
54,0,200,bsl,stop,stop,0,1,0.6509464,200
54,1,1000,bsl,go,go,1,1,0.5050577,1000
54,1,1000,bsl,go,go,1,1,0.5317925,1000
54,1,1000,bsl,go,go,1,1,0.5451575,1000
54,1,1000,bsl,go,go,1,1,0.5716637,1000
54,0,400,bsl,stop,go,1,0,0.5584246,400
54,1,1000,bsl,go,go,1,1,0.5183744,1000
54,0,400,bsl,stop,go,1,0,0.5051413,400
54,1,1000,bsl,go,go,1,1,0.5451115,1000
54,0,200,bsl,stop,stop,0,1,0.6516594,200
54,1,1000,bsl,go,go,1,1,0.5184927,1000
54,0,250,bsl,stop,stop,0,1,0.6517575,250
54,1,1000,bsl,go,go,1,1,0.491857,1000
54,0,300,bsl,stop,stop,0,1,0.6516197,300
54,1,1000,bsl,go,go,1,1,0.558327,1000
54,0,300,bsl,stop,stop,0,1,0.6516207,300
54,1,1000,bsl,go,go,1,1,0.5983997,1000
54,0,350,bsl,stop,go,1,0,0.50503,350
54,1,1000,bsl,go,go,1,1,0.4917929,1000
54,1,1000,bsl,go,go,1,1,0.5450565,1000
54,0,350,bsl,stop,go,1,0,0.5318155,350
54,1,1000,bsl,go,go,1,1,0.5184032,1000
54,0,250,bsl,stop,stop,0,1,0.6519322,250
54,0,200,bsl,stop,stop,0,1,0.6517023,200
54,1,1000,bsl,go,go,1,1,0.5051485,1000
54,0,400,bsl,stop,go,1,0,0.5051922,400
54,1,1000,bsl,go,go,1,1,0.5185205,1000
54,1,1000,bsl,go,go,1,1,0.4934929,1000
54,0,400,bsl,stop,go,1,0,0.5317502,400
54,1,1000,bsl,go,go,1,1,0.5582542,1000
54,1,1000,bsl,go,go,1,1,0.518549,1000
54,1,1000,bsl,go,go,1,1,0.5717773,1000
54,0,300,bsl,stop,go,1,0,0.3985864,300
54,0,250,bsl,stop,go,1,0,0.411984,250
54,0,200,bsl,stop,stop,0,1,0.6517599,200
54,1,1000,bsl,go,go,1,1,0.5041671,1000
54,0,200,bsl,stop,stop,0,1,0.6517076,200
54,1,1000,bsl,go,stop,0,0,0.651688,1000
54,1,1000,bsl,go,go,1,1,0.5316574,1000
54,0,400,bsl,stop,go,1,0,0.5184741,400
54,1,1000,bsl,go,go,1,1,0.451829,1000
54,1,1000,bsl,go,go,1,1,0.4785431,1000
54,0,350,bsl,stop,go,1,0,0.5183634,350
54,1,1000,bsl,go,go,1,1,0.4784037,1000
54,0,350,bsl,stop,go,1,0,0.5318422,350
54,1,1000,bsl,go,go,1,1,0.4918664,1000
54,0,300,bsl,stop,stop,0,1,0.6517371,300
54,0,250,bsl,stop,stop,0,1,0.6516813,250
54,1,1000,bsl,go,go,1,1,0.5584196,1000
54,0,300,bsl,stop,go,1,0,0.5317662,300
54,1,1000,bsl,go,stop,0,0,0.6517348,1000
54,0,200,bsl,stop,stop,0,1,0.6517182,200
54,0,250,bsl,stop,stop,0,1,0.6516124,250
54,1,1000,bsl,go,go,1,1,0.4518905,1000
54,0,400,bsl,stop,go,1,0,0.5593246,400
54,1,1000,bsl,go,go,1,1,0.5185069,1000
54,1,1000,bsl,go,go,1,1,0.4917883,1000
54,0,350,bsl,stop,go,1,0,0.5318056,350
54,1,1000,bsl,go,go,1,1,0.5316335,1000
54,1,1000,bsl,go,go,1,1,0.5185479,1000
54,1,1000,bsl,go,go,1,1,0.5317148,1000
54,0,350,bsl,stop,go,1,0,0.491838,350
54,1,1000,bsl,go,go,1,1,0.5449086,1000
54,0,300,bsl,stop,stop,0,1,0.6515837,300
54,1,1000,bsl,go,go,1,1,0.5317636,1000
54,0,250,bsl,stop,stop,0,1,0.651698,250
54,0,400,bsl,stop,go,1,0,0.5184041,400
54,1,1000,bsl,go,go,1,1,0.5583718,1000
54,0,200,bsl,stop,stop,0,1,0.651678,200
54,1,1000,bsl,go,go,1,1,0.4136073,1000
54,1,1000,bsl,go,go,1,1,0.4918887,1000
54,0,250,bsl,stop,stop,0,1,0.651714,250
54,0,300,bsl,stop,stop,0,1,0.6517113,300
54,1,1000,bsl,go,go,1,1,0.5850926,1000
54,1,1000,bsl,go,go,1,1,0.4783838,1000
54,0,350,bsl,stop,go,1,0,0.5051056,350
54,1,1000,bsl,go,go,1,1,0.5468678,1000
54,1,1000,bsl,go,go,1,1,0.5450945,1000
54,0,200,bsl,stop,stop,0,1,0.6516433,200
54,1,1000,bsl,go,go,1,1,0.4917911,1000
54,0,250,bsl,stop,stop,0,1,0.6517168,250
54,0,200,bsl,stop,stop,0,1,0.651698,200
54,1,1000,bsl,go,go,1,1,0.5184338,1000
54,0,400,bsl,stop,go,1,0,0.5052405,400
54,1,1000,bsl,go,go,1,1,0.5183972,1000
54,0,400,bsl,stop,go,1,0,0.5184718,400
54,1,1000,bsl,go,go,1,1,0.5317695,1000
54,0,350,bsl,stop,go,1,0,0.5850222,350
54,0,300,bsl,stop,stop,0,1,0.6535595,300
54,1,1000,bsl,go,go,1,1,0.5583736,1000
54,1,1000,bsl,go,go,1,1,0.5584012,1000
54,1,1000,bsl,go,go,1,1,0.5715027,1000
54,0,200,bsl,stop,stop,0,1,0.6516428,200
54,0,350,bsl,stop,go,1,0,0.5051157,350
54,0,200,bsl,stop,stop,0,1,0.6514625,200
54,0,250,bsl,stop,stop,0,1,0.6516628,250
54,0,250,bsl,stop,stop,0,1,0.6517503,250
54,1,1000,bsl,go,go,1,1,0.5318799,1000
54,0,400,bsl,stop,go,1,0,0.532086,400
54,0,300,bsl,stop,go,1,0,0.5317716,300
54,1,1000,bsl,go,go,1,1,0.5717485,1000
54,0,300,bsl,stop,go,1,0,0.5315154,300
54,1,1000,bsl,go,go,1,1,0.5318081,1000
54,0,400,bsl,stop,go,1,0,0.6383705,400
54,1,1000,bsl,go,go,1,1,0.5850889,1000
54,0,350,bsl,stop,stop,0,1,0.6517025,350
54,1,1000,bsl,go,go,1,1,0.5717654,1000
54,1,1000,bsl,go,go,1,1,0.4784725,1000
54,1,1000,bsl,go,go,1,1,0.653519,1000
54,1,1000,bsl,go,go,1,1,0.5317138,1000
54,1,1000,bsl,go,go,1,1,0.5851156,1000
54,1,1000,bsl,go,go,1,1,0.4669385,1000
54,0,400,bsl,stop,go,1,0,0.5187679,400
54,0,200,bsl,stop,stop,0,1,0.6517417,200
54,1,1000,bsl,go,go,1,1,0.5717804,1000
54,1,1000,bsl,go,go,1,1,0.5184305,1000
54,1,1000,bsl,go,go,1,1,0.5584136,1000
54,1,1000,bsl,go,go,1,1,0.5203295,1000
54,1,1000,bsl,go,go,1,1,0.5450992,1000
54,0,350,bsl,stop,go,1,0,0.5450891,350
54,1,1000,bsl,go,go,1,1,0.5050412,1000
54,0,200,bsl,stop,stop,0,1,0.6516009,200
54,0,300,bsl,stop,go,1,0,0.5185406,300
54,1,1000,bsl,go,go,1,1,0.5450824,1000
54,0,250,bsl,stop,stop,0,1,0.6517451,250
54,0,400,bsl,stop,go,1,0,0.5451851,400
54,1,1000,bsl,go,go,1,1,0.5184762,1000
54,1,1000,bsl,go,go,1,1,0.5584503,1000
54,0,300,bsl,stop,stop,0,1,0.6515692,300
54,0,250,bsl,stop,stop,0,1,0.6516879,250
54,0,350,bsl,stop,go,1,0,0.5988721,350
54,1,1000,bsl,go,go,1,1,0.5858787,1000
54,1,1000,pnl,go,go,1,1,0.3576589,1000
54,1,1000,pnl,go,go,1,1,0.5313757,1000
54,1,1000,pnl,go,go,1,1,0.558288,1000
54,1,1000,pnl,go,go,1,1,0.5049183,1000
54,1,1000,pnl,go,go,1,1,0.5170357,1000
54,1,1000,pnl,go,go,1,1,0.491634,1000
54,1,1000,pnl,go,go,1,1,0.3716138,1000
54,1,1000,pnl,go,go,1,1,0.5188311,1000
54,1,1000,pnl,go,go,1,1,0.5039145,1000
54,1,1000,pnl,go,go,1,1,0.5315872,1000
54,1,1000,pnl,go,go,1,1,0.5449826,1000
54,1,1000,pnl,go,go,1,1,0.4516062,1000
54,0,300,pnl,stop,go,1,0,0.4783544,300
54,0,300,pnl,stop,stop,0,1,0.6516388,300
54,0,400,pnl,stop,go,1,0,0.5447286,400
54,1,1000,pnl,go,go,1,1,0.5849588,1000
54,0,200,pnl,stop,stop,0,1,0.6516999,200
54,0,350,pnl,stop,go,1,0,0.531324,350
54,1,1000,pnl,go,go,1,1,0.5716438,1000
54,1,1000,pnl,go,go,1,1,0.5583282,1000
54,1,1000,pnl,go,go,1,1,0.5317748,1000
54,0,250,pnl,stop,stop,0,1,0.651509,250
54,1,1000,pnl,go,go,1,1,0.5583743,1000
54,1,1000,pnl,go,go,1,1,0.5599444,1000
54,0,250,pnl,stop,stop,0,1,0.6514328,250
54,1,1000,pnl,go,go,1,1,0.5050282,1000
54,1,1000,pnl,go,go,1,1,0.5450792,1000
54,1,1000,pnl,go,go,1,1,0.544977,1000
54,0,350,pnl,stop,go,1,0,0.4637943,350
54,0,400,pnl,stop,go,1,0,0.4916668,400
54,1,1000,pnl,go,go,1,1,0.5450264,1000
54,0,200,pnl,stop,stop,0,1,0.6516707,200
54,1,1000,pnl,go,go,1,1,0.477984,1000
54,0,200,pnl,stop,stop,0,1,0.6515362,200
54,1,1000,pnl,go,go,1,1,0.5314653,1000
54,0,400,pnl,stop,go,1,0,0.5451158,400
54,1,1000,pnl,go,go,1,1,0.5183375,1000
54,0,250,pnl,stop,stop,0,1,0.6515556,250
54,1,1000,pnl,go,go,1,1,0.4916958,1000
54,0,300,pnl,stop,stop,0,1,0.6518916,300
54,0,250,pnl,stop,stop,0,1,0.6516316,250
54,1,1000,pnl,go,go,1,1,0.5718424,1000
54,1,1000,pnl,go,go,1,1,0.558436,1000
54,1,1000,pnl,go,go,1,1,0.5306841,1000
54,1,1000,pnl,go,go,1,1,0.5583441,1000
54,1,1000,pnl,go,go,1,1,0.4783797,1000
54,0,350,pnl,stop,go,1,0,0.4648825,350
54,0,300,pnl,stop,go,1,0,0.5317339,300
54,1,1000,pnl,go,go,1,1,0.5182608,1000
54,0,200,pnl,stop,stop,0,1,0.6522211,200
54,0,350,pnl,stop,stop,0,1,0.6522795,350
54,0,400,pnl,stop,go,1,0,0.5583972,400
54,1,1000,pnl,go,go,1,1,0.6384543,1000
54,1,1000,pnl,go,go,1,1,0.5591201,1000
54,1,1000,pnl,go,go,1,1,0.5983564,1000
54,1,1000,pnl,go,go,1,1,0.5176389,1000
54,1,1000,pnl,go,go,1,1,0.5050927,1000
54,0,200,pnl,stop,stop,0,1,0.6531754,200
54,0,400,pnl,stop,go,1,0,0.5318429,400
54,1,1000,pnl,go,go,1,1,0.5316613,1000
54,0,300,pnl,stop,go,1,0,0.5578745,300
54,0,300,pnl,stop,go,1,0,0.493386,300
54,0,200,pnl,stop,stop,0,1,0.6528505,200
54,1,1000,pnl,go,go,1,1,0.5437941,1000
54,0,350,pnl,stop,go,1,0,0.5851247,350
54,1,1000,pnl,go,stop,0,0,0.6531142,1000
54,1,1000,pnl,go,go,1,1,0.4516347,1000
54,0,400,pnl,stop,go,1,0,0.4651147,400
54,0,250,pnl,stop,stop,0,1,0.6515937,250
54,0,350,pnl,stop,go,1,0,0.5181605,350
54,0,250,pnl,stop,stop,0,1,0.6516671,250
54,1,1000,pnl,go,go,1,1,0.5314263,1000
54,1,1000,pnl,go,go,1,1,0.54491,1000
54,1,1000,pnl,go,go,1,1,0.5183558,1000
54,1,1000,pnl,go,go,1,1,0.4783877,1000
54,1,1000,pnl,go,go,1,1,0.5050482,1000
54,0,300,pnl,stop,go,1,0,0.5172773,300
54,0,250,pnl,stop,stop,0,1,0.6517241,250
54,1,1000,pnl,go,go,1,1,0.5583838,1000
54,1,1000,pnl,go,go,1,1,0.6116478,1000
54,0,250,pnl,stop,stop,0,1,0.6507187,250
54,1,1000,pnl,go,go,1,1,0.5183436,1000
54,1,1000,pnl,go,go,1,1,0.571452,1000
54,0,200,pnl,stop,stop,0,1,0.6505482,200
54,0,350,pnl,stop,go,1,0,0.5183837,350
54,0,400,pnl,stop,go,1,0,0.5184288,400
54,0,200,pnl,stop,stop,0,1,0.6517025,200
54,1,1000,pnl,go,go,1,1,0.5317645,1000
54,0,350,pnl,stop,go,1,0,0.5836677,350
54,1,1000,pnl,go,go,1,1,0.5982774,1000
54,1,1000,pnl,go,go,1,1,0.5450053,1000
54,0,400,pnl,stop,stop,0,1,0.651891,400
54,0,300,pnl,stop,stop,0,1,0.6515493,300
54,1,1000,pnl,go,go,1,1,0.5983681,1000
54,1,1000,pnl,go,go,1,1,0.6248515,1000
54,1,1000,pnl,go,go,1,1,0.505061,1000
54,1,1000,pnl,go,go,1,1,0.5317398,1000
54,0,300,pnl,stop,stop,0,1,0.6505503,300
54,1,1000,pnl,go,go,1,1,0.5316316,1000
54,0,250,pnl,stop,stop,0,1,0.6516027,250
54,1,1000,pnl,go,go,1,1,0.5063887,1000
54,0,350,pnl,stop,go,1,0,0.5183582,350
54,1,1000,pnl,go,go,1,1,0.558359,1000
54,0,350,pnl,stop,stop,0,1,0.650878,350
54,0,200,pnl,stop,stop,0,1,0.6517478,200
54,0,250,pnl,stop,stop,0,1,0.6516379,250
54,0,400,pnl,stop,go,1,0,0.5441164,400
54,1,1000,pnl,go,go,1,1,0.5849501,1000
54,1,1000,pnl,go,go,1,1,0.6113045,1000
54,1,1000,pnl,go,go,1,1,0.5449154,1000
54,1,1000,pnl,go,go,1,1,0.5447523,1000
54,0,200,pnl,stop,stop,0,1,0.6517236,200
54,0,300,pnl,stop,stop,0,1,0.6503699,300
54,1,1000,pnl,go,go,1,1,0.5983936,1000
54,0,400,pnl,stop,go,1,0,0.5317587,400
54,1,1000,pnl,go,go,1,1,0.5860203,1000
54,1,1000,pnl,go,go,1,1,0.5183579,1000
54,0,350,pnl,stop,go,1,0,0.5313281,350
54,1,1000,pnl,go,go,1,1,0.5049668,1000
54,0,250,pnl,stop,stop,0,1,0.6506002,250
54,1,1000,pnl,go,go,1,1,0.5850904,1000
54,1,1000,pnl,go,go,1,1,0.5444608,1000
54,0,350,pnl,stop,go,1,0,0.5450704,350
54,1,1000,pnl,go,go,1,1,0.5317539,1000
54,0,400,pnl,stop,stop,0,1,0.6513094,400
54,1,1000,pnl,go,go,1,1,0.5718673,1000
54,0,250,pnl,stop,stop,0,1,0.6516567,250
54,0,200,pnl,stop,stop,0,1,0.6516825,200
54,1,1000,pnl,go,go,1,1,0.5716377,1000
54,1,1000,pnl,go,go,1,1,0.6383665,1000
54,0,400,pnl,stop,go,1,0,0.4917009,400
54,0,200,pnl,stop,stop,0,1,0.6516027,200
54,1,1000,pnl,go,go,1,1,0.5317107,1000
54,1,1000,pnl,go,go,1,1,0.5450979,1000
54,1,1000,pnl,go,go,1,1,0.6116205,1000
54,0,300,pnl,stop,stop,0,1,0.6516598,300
54,0,300,pnl,stop,go,1,0,0.4917682,300
54,1,1000,pnl,go,go,1,1,0.493411,1000
54,0,300,pnl,stop,stop,0,1,0.6532724,300
54,1,1000,pnl,go,go,1,1,0.544569,1000
54,1,1000,pnl,go,go,1,1,0.5583639,1000
54,0,200,pnl,stop,stop,0,1,0.6523652,200
54,1,1000,pnl,go,go,1,1,0.5582362,1000
54,1,1000,pnl,go,go,1,1,0.5849448,1000
54,0,200,pnl,stop,stop,0,1,0.6515831,200
54,1,1000,pnl,go,go,1,1,0.5180229,1000
54,0,350,pnl,stop,go,1,0,0.5316817,350
54,1,1000,pnl,go,go,1,1,0.5181062,1000
54,1,1000,pnl,go,go,1,1,0.571549,1000
54,0,250,pnl,stop,stop,0,1,0.6517241,250
54,1,1000,pnl,go,go,1,1,0.5710635,1000
54,1,1000,pnl,go,go,1,1,0.5318761,1000
54,0,400,pnl,stop,go,1,0,0.5314651,400
54,0,300,pnl,stop,stop,0,1,0.6518206,300
54,0,250,pnl,stop,stop,0,1,0.6506927,250
54,1,1000,pnl,go,go,1,1,0.5983376,1000
54,0,350,pnl,stop,go,1,0,0.4903249,350
54,0,400,pnl,stop,go,1,0,0.5317575,400
54,1,1000,pnl,go,go,1,1,0.5317389,1000
54,0,400,pnl,stop,go,1,0,0.5581184,400
54,1,1000,pnl,go,go,1,1,0.5583552,1000
54,0,200,pnl,stop,stop,0,1,0.6513044,200
54,1,1000,pnl,go,go,1,1,0.5716608,1000
54,0,200,pnl,stop,stop,0,1,0.6503868,200
54,1,1000,pnl,go,go,1,1,0.5715476,1000
54,1,1000,pnl,go,go,1,1,0.5318065,1000
54,0,250,pnl,stop,stop,0,1,0.6517093,250
