idx,pGo,Cond,response,choice,rt,HL
45,0.8,pnl,1,go,0.4785645,1
45,0.6,pnl,1,go,0.5452378,1
45,1.0,pnl,1,go,0.4651388,1
45,0.4,pnl,1,go,0.4918419,2
45,0.0,pnl,0,stop,0.5451347,2
45,0.6,pnl,1,go,0.5184514,1
45,0.6,pnl,1,go,0.5451106,1
45,0.8,pnl,1,go,0.4915826,1
45,0.4,pnl,0,stop,0.5451626,2
45,0.4,pnl,0,stop,0.5451329,2
45,0.2,pnl,0,stop,0.5451151,2
45,0.2,pnl,0,stop,0.5451014,2
45,0.2,pnl,0,stop,0.5450911,2
45,0.8,pnl,1,go,0.464815,1
45,0.0,pnl,0,stop,0.5452042,2
45,0.0,pnl,0,stop,0.5451198,2
45,0.0,pnl,0,stop,0.5450391,2
45,1.0,pnl,1,go,0.5184753,1
45,1.0,pnl,1,go,0.5451672,1
45,1.0,pnl,1,go,0.5317597,1
45,1.0,pnl,1,go,0.5317435,1
45,1.0,pnl,1,go,0.5318571,1
45,0.6,pnl,1,go,0.5451016,1
45,1.0,pnl,1,go,0.5451948,1
45,0.8,pnl,1,go,0.5451228,1
45,1.0,pnl,1,go,0.491761,1
45,0.4,pnl,0,stop,0.5451819,2
45,0.0,pnl,0,stop,0.5451256,2
45,0.0,pnl,0,stop,0.5450243,2
45,0.2,pnl,0,stop,0.5450781,2
45,0.4,pnl,1,go,0.5450631,2
45,0.6,pnl,1,go,0.5452313,1
45,1.0,pnl,1,go,0.5184565,1
45,0.2,pnl,0,stop,0.5451078,2
45,0.0,pnl,0,stop,0.5568164,2
45,0.4,pnl,1,go,0.5452073,2
45,0.0,pnl,0,stop,0.54537,2
45,0.6,pnl,1,go,0.5450844,1
45,0.2,pnl,0,stop,0.5452456,2
45,0.8,pnl,1,go,0.5183726,1
45,0.4,pnl,0,stop,0.5451552,2
45,0.2,pnl,0,stop,0.5461591,2
45,0.8,pnl,1,go,0.5317724,1
45,0.8,pnl,1,go,0.5459383,1
45,0.6,pnl,1,go,0.5463267,1
45,1.0,pnl,1,go,0.5469001,1
45,1.0,pnl,1,go,0.4918763,1
45,0.2,pnl,0,stop,0.5450762,2
45,0.0,pnl,0,stop,0.5451807,2
45,0.8,pnl,1,go,0.5452235,1
45,0.6,pnl,1,go,0.545087,1
45,0.2,pnl,0,stop,0.5452515,2
45,0.0,pnl,0,stop,0.5451984,2
45,0.6,pnl,1,go,0.5452119,1
45,0.8,pnl,1,go,0.5450367,1
45,0.2,pnl,0,stop,0.5451256,2
45,0.4,pnl,0,stop,0.5450582,2
45,0.4,pnl,1,go,0.545182,2
45,1.0,pnl,1,go,0.5452206,1
45,0.6,pnl,1,go,0.5318444,1
45,0.8,pnl,1,go,0.5317923,1
45,1.0,pnl,1,go,0.4918295,1
45,0.4,pnl,0,stop,0.5451928,2
45,1.0,pnl,1,go,0.5451082,1
45,0.2,pnl,0,stop,0.5450275,2
45,0.8,pnl,1,go,0.4918326,1
45,0.4,pnl,1,go,0.5451165,2
45,0.0,pnl,0,stop,0.5582784,2
45,0.0,pnl,0,stop,0.5450758,2
45,0.6,pnl,1,go,0.5051516,1
46,1.0,bsl,1,go,0.5200666,1
46,1.0,bsl,1,go,0.5315222,1
46,1.0,bsl,1,go,0.4518745,1
46,1.0,bsl,1,go,0.5317076,1
46,1.0,bsl,1,go,0.5317953,1
46,1.0,bsl,1,go,0.5450524,1
46,1.0,bsl,1,go,0.5317028,1
46,1.0,bsl,1,go,0.5451152,1
46,0.4,bsl,0,stop,0.5582853,2
46,0.6,bsl,1,go,0.4917942,1
46,0.0,bsl,1,go,0.5582019,2
46,0.0,bsl,1,go,0.5450606,2
46,0.0,bsl,0,stop,0.5450979,2
46,0.4,bsl,1,go,0.5450192,2
46,0.8,bsl,1,go,0.5450851,1
46,0.2,bsl,0,stop,0.5450856,2
46,0.8,bsl,1,go,0.5450955,1
46,0.0,bsl,0,stop,0.5583297,2
46,0.4,bsl,1,go,0.5451504,2
46,1.0,bsl,1,go,0.5451161,1
46,0.6,bsl,1,go,0.545294,1
46,1.0,bsl,1,go,0.5051011,1
46,0.8,bsl,1,go,0.5051142,1
46,0.2,bsl,0,stop,0.5451509,2
46,0.4,bsl,0,stop,0.5583781,2
46,0.6,bsl,1,go,0.5451351,1
46,0.8,bsl,1,go,0.5317796,1
46,0.2,bsl,0,stop,0.558272,2
46,0.2,bsl,0,stop,0.5451666,2
46,1.0,bsl,1,go,0.5318125,1
46,0.6,bsl,1,go,0.5451297,1
46,1.0,bsl,1,go,0.5174412,1
46,1.0,bsl,1,go,0.4803442,1
46,0.8,bsl,1,go,0.5583392,1
46,0.8,bsl,1,go,0.5184731,1
46,0.4,bsl,0,stop,0.5450208,2
46,0.6,bsl,0,stop,0.5451192,1
46,0.4,bsl,0,stop,0.5582747,2
46,0.2,bsl,0,stop,0.5575929,2
46,0.2,bsl,0,stop,0.545181,2
46,0.2,bsl,0,stop,0.5450788,2
46,1.0,bsl,1,go,0.4651491,1
46,0.0,bsl,1,go,0.5450048,2
46,1.0,bsl,1,go,0.4917598,1
46,1.0,bsl,1,go,0.5183055,1
46,0.6,bsl,1,go,0.5185149,1
46,0.2,bsl,0,stop,0.5455859,2
46,0.6,bsl,1,go,0.54516,1
46,0.0,bsl,1,go,0.5451894,2
46,0.4,bsl,0,stop,0.5450558,2
46,0.6,bsl,0,stop,0.5582795,1
46,0.8,bsl,1,go,0.5451605,1
46,0.4,bsl,1,go,0.5449375,2
46,0.8,bsl,1,go,0.531764,1
46,1.0,bsl,1,go,0.5050417,1
46,0.0,bsl,0,stop,0.5451863,2
46,0.0,bsl,0,stop,0.5451574,2
46,1.0,bsl,1,go,0.5468905,1
46,0.2,bsl,0,stop,0.5450666,2
46,0.2,bsl,1,go,0.5451559,2
46,1.0,bsl,1,go,0.5579713,1
46,0.0,bsl,0,stop,0.5450083,2
46,0.4,bsl,0,stop,0.5450756,2
46,0.8,bsl,1,go,0.5049927,1
46,1.0,bsl,1,go,0.5317245,1
46,0.2,bsl,0,stop,0.5450134,2
46,0.6,bsl,0,stop,0.5450061,1
46,0.8,bsl,1,go,0.5329668,1
46,0.8,bsl,1,go,0.5051094,1
46,0.6,bsl,0,stop,0.545023,1
46,0.6,bsl,1,go,0.5573751,1
46,0.0,bsl,1,go,0.5184624,2
46,0.0,bsl,0,stop,0.5451329,2
46,0.0,bsl,0,stop,0.5583931,2
46,0.4,bsl,0,stop,0.5450993,2
46,0.4,bsl,0,stop,0.5450758,2
46,1.0,bsl,1,go,0.5317345,1
46,0.4,bsl,1,go,0.5050225,2
46,1.0,bsl,1,go,0.5050654,1
46,0.8,bsl,1,go,0.5184454,1
46,0.2,bsl,0,stop,0.545035,2
46,0.6,bsl,1,go,0.5450928,1
46,1.0,bsl,1,go,0.5317382,1
46,0.2,bsl,0,stop,0.5451025,2
46,1.0,bsl,1,go,0.4119238,1
46,0.4,bsl,1,go,0.5450996,2
46,0.6,bsl,1,go,0.5451826,1
46,0.0,bsl,0,stop,0.5450607,2
46,0.6,bsl,0,stop,0.5450161,1
46,1.0,bsl,1,go,0.4918254,1
46,1.0,bsl,1,go,0.5184717,1
46,0.4,bsl,1,go,0.5318053,2
46,0.6,bsl,1,go,0.5575254,1
46,0.0,bsl,0,stop,0.5451312,2
46,0.2,bsl,0,stop,0.5451053,2
46,0.8,bsl,1,go,0.4784266,1
46,0.4,bsl,1,go,0.5452902,2
46,0.2,bsl,0,stop,0.5583924,2
46,1.0,bsl,1,go,0.544951,1
46,0.2,bsl,0,stop,0.5450005,2
46,0.0,bsl,0,stop,0.5451087,2
46,0.4,bsl,0,stop,0.5584915,2
46,0.6,bsl,0,stop,0.5451103,1
46,0.8,bsl,1,go,0.531913,1
46,0.8,bsl,1,go,0.5450214,1
46,0.0,bsl,0,stop,0.5450606,2
46,0.8,bsl,1,go,0.5447534,1
46,1.0,bsl,1,go,0.5317736,1
46,0.6,bsl,1,go,0.5451984,1
46,0.6,bsl,1,go,0.558123,1
46,0.8,bsl,1,go,0.5183304,1
46,0.8,bsl,1,go,0.5052025,1
46,1.0,bsl,1,go,0.5450169,1
46,0.0,bsl,0,stop,0.545084,2
46,0.2,bsl,0,stop,0.5452799,2
46,0.6,bsl,1,go,0.5583563,1
46,0.4,bsl,0,stop,0.5453274,2
46,0.0,bsl,0,stop,0.5451587,2
46,0.6,bsl,0,stop,0.5451847,1
46,1.0,bsl,1,go,0.5184954,1
46,0.2,bsl,0,stop,0.5451037,2
46,0.4,bsl,0,stop,0.5451859,2
46,0.8,bsl,1,go,0.5051165,1
46,0.4,bsl,0,stop,0.5451993,2
46,0.2,bsl,0,stop,0.5450557,2
46,1.0,bsl,1,go,0.5451079,1
46,0.0,bsl,0,stop,0.5451817,2
46,1.0,bsl,1,go,0.5451125,1
46,0.0,bsl,0,stop,0.545126,2
46,0.2,bsl,0,stop,0.5451164,2
46,0.8,bsl,1,go,0.5451774,1
46,0.4,bsl,0,stop,0.5451646,2
46,1.0,bsl,1,go,0.5451547,1
46,1.0,bsl,1,go,0.5183845,1
46,0.4,bsl,0,stop,0.5450494,2
46,0.8,bsl,1,go,0.5054997,1
46,0.4,bsl,0,stop,0.5451091,2
46,0.0,bsl,0,stop,0.5582494,2
46,0.6,bsl,1,go,0.5583651,1
46,0.6,bsl,0,stop,0.5451339,1
46,0.6,bsl,1,go,0.5451834,1
46,0.4,bsl,0,stop,0.545114,2
46,0.2,bsl,0,stop,0.5451501,2
46,0.8,bsl,1,go,0.5317934,1
46,0.8,bsl,1,go,0.5450889,1
46,1.0,bsl,1,go,0.545154,1
46,0.0,bsl,0,stop,0.5458517,2
46,0.0,bsl,0,stop,0.5450773,2
46,0.2,bsl,0,stop,0.5450579,2
46,1.0,bsl,1,go,0.5450664,1
46,0.2,bsl,0,stop,0.5450248,2
46,0.0,bsl,0,stop,0.5452185,2
46,0.2,bsl,0,stop,0.5451831,2
46,0.6,bsl,0,stop,0.545323,1
46,0.8,bsl,1,go,0.5185426,1
46,1.0,bsl,1,go,0.5317537,1
46,0.4,bsl,0,stop,0.5451815,2
46,1.0,bsl,1,go,0.5451089,1
46,1.0,bsl,1,go,0.5450444,1
46,0.6,bsl,1,go,0.5451029,1
46,0.0,bsl,0,stop,0.5451709,2
46,0.2,bsl,0,stop,0.5451023,2
46,0.4,bsl,0,stop,0.5451848,2
46,0.2,bsl,0,stop,0.5451274,2
46,0.0,bsl,0,stop,0.5450787,2
46,0.6,bsl,1,go,0.5451369,1
46,0.0,bsl,0,stop,0.5450753,2
46,0.4,bsl,0,stop,0.5451042,2
46,0.4,bsl,0,stop,0.5454858,2
46,0.8,bsl,1,go,0.4784635,1
46,0.6,bsl,0,stop,0.545168,1
46,1.0,bsl,1,go,0.5179441,1
46,0.4,bsl,1,go,0.5451702,2
46,0.0,bsl,0,stop,0.5580005,2
46,0.2,bsl,0,stop,0.5451617,2
46,1.0,bsl,1,go,0.5317882,1
46,0.8,bsl,1,go,0.4786162,1
46,0.8,bsl,1,go,0.5451601,1
46,1.0,bsl,1,go,0.5184711,1
46,0.6,bsl,1,go,0.5183758,1
46,0.2,bsl,0,stop,0.5451244,2
46,0.8,bsl,1,go,0.545006,1
46,1.0,bsl,1,go,0.506931,1
46,0.0,bsl,0,stop,0.545135,2
46,0.4,bsl,0,stop,0.5452046,2
46,0.0,bsl,0,stop,0.5451904,2
46,0.2,bsl,0,stop,0.5451231,2
46,0.8,bsl,1,go,0.4652107,1
46,0.2,bsl,0,stop,0.5450626,2
46,0.4,bsl,1,go,0.5451677,2
46,0.6,bsl,0,stop,0.5583549,1
46,0.2,bsl,0,stop,0.5451477,2
46,0.0,bsl,0,stop,0.5450886,2
46,0.4,bsl,0,stop,0.5452003,2
46,1.0,bsl,1,go,0.5184278,1
46,0.0,bsl,0,stop,0.5450371,2
46,0.8,bsl,1,go,0.5450703,1
46,0.4,bsl,0,stop,0.5580132,2
46,0.8,bsl,1,go,0.545044,1
46,0.6,bsl,1,go,0.5451516,1
46,0.6,bsl,1,go,0.5451541,1
46,0.2,bsl,0,stop,0.5451943,2
46,1.0,bsl,1,go,0.5450924,1
46,0.6,bsl,1,go,0.545077,1
46,1.0,bsl,1,go,0.5183372,1
46,1.0,bsl,1,go,0.5450886,1
46,0.8,bsl,1,go,0.5316968,1
46,1.0,bsl,1,go,0.4935828,1
46,0.2,bsl,0,stop,0.5582881,2
46,0.2,bsl,0,stop,0.5451644,2
46,0.0,bsl,0,stop,0.5451755,2
46,0.0,bsl,0,stop,0.5450229,2
46,0.8,bsl,1,go,0.5053815,1
46,1.0,bsl,1,go,0.5450675,1
46,0.0,bsl,0,stop,0.5451982,2
46,0.2,bsl,0,stop,0.5452232,2
46,0.0,bsl,0,stop,0.5582021,2
46,0.2,bsl,0,stop,0.5451489,2
46,1.0,bsl,1,go,0.5452143,1
46,0.4,bsl,1,go,0.5451428,2
46,0.6,bsl,1,go,0.5051113,1
46,0.8,bsl,1,go,0.5450246,1
46,0.6,bsl,1,go,0.5449801,1
46,1.0,bsl,1,go,0.5186063,1
46,1.0,bsl,1,go,0.545143,1
46,0.6,bsl,1,go,0.5451414,1
46,0.4,bsl,1,go,0.5450497,2
46,0.6,bsl,1,go,0.5451884,1
46,0.8,bsl,1,go,0.5184479,1
46,0.8,bsl,1,go,0.5462471,1
46,0.4,bsl,1,go,0.5450458,2
46,0.4,bsl,1,go,0.5195227,2
46,1.0,bsl,1,go,0.5184566,1
46,0.6,bsl,1,go,0.5451157,1
46,0.6,bsl,1,go,0.5052447,1
46,1.0,bsl,1,go,0.545173,1
46,0.0,bsl,0,stop,0.5453197,2
46,0.2,bsl,0,stop,0.5450726,2
46,0.8,bsl,1,go,0.5054824,1
46,0.6,bsl,1,go,0.5450309,1
46,0.4,bsl,0,stop,0.5452165,2
46,0.4,bsl,1,go,0.5450408,2
46,0.8,bsl,1,go,0.5318209,1
46,0.4,bsl,1,go,0.5450119,2
46,0.2,bsl,0,stop,0.5451817,2
46,1.0,bsl,1,go,0.491819,1
46,1.0,bsl,1,go,0.5451698,1
46,0.8,bsl,1,go,0.5451561,1
46,1.0,bsl,1,go,0.5318649,1
46,0.2,bsl,0,stop,0.545223,2
46,0.4,bsl,0,stop,0.5451153,2
46,0.8,bsl,1,go,0.5186475,1
46,0.6,bsl,0,stop,0.5451205,1
46,0.0,bsl,0,stop,0.5450955,2
46,0.0,bsl,0,stop,0.5450684,2
46,0.2,bsl,0,stop,0.5451385,2
46,0.0,bsl,0,stop,0.5582301,2
46,1.0,pnl,1,go,0.4668931,1
46,1.0,pnl,1,go,0.5317807,1
46,1.0,pnl,1,go,0.5188315,1
46,1.0,pnl,1,go,0.5184514,1
46,1.0,pnl,1,go,0.5185201,1
46,1.0,pnl,1,go,0.5184751,1
46,1.0,pnl,1,go,0.4784951,1
46,1.0,pnl,1,go,0.5466546,1
46,0.8,pnl,1,go,0.5318594,1
46,0.4,pnl,1,go,0.5582263,2
46,0.6,pnl,1,go,0.5451088,1
46,0.2,pnl,0,stop,0.5451286,2
46,0.0,pnl,0,stop,0.5452079,2
46,0.8,pnl,1,go,0.505118,1
46,0.6,pnl,0,stop,0.5582805,1
46,0.0,pnl,0,stop,0.5450974,2
46,0.8,pnl,1,go,0.5450687,1
46,1.0,pnl,1,go,0.5450138,1
46,1.0,pnl,1,go,0.5582908,1
46,0.4,pnl,1,go,0.5451483,2
46,0.0,pnl,0,stop,0.5451669,2
46,0.0,pnl,0,stop,0.5450486,2
46,0.2,pnl,0,stop,0.5451122,2
46,0.4,pnl,0,stop,0.5450435,2
46,1.0,pnl,1,go,0.53174,1
46,0.4,pnl,0,stop,0.545064,2
46,0.8,pnl,1,go,0.5451165,1
46,0.2,pnl,0,stop,0.545148,2
46,1.0,pnl,1,go,0.5183824,1
46,0.6,pnl,0,stop,0.5451519,1
46,0.6,pnl,1,go,0.5451607,1
46,0.2,pnl,0,stop,0.5583079,2
46,1.0,pnl,1,go,0.5451021,1
46,0.8,pnl,1,go,0.5584054,1
46,0.8,pnl,1,go,0.54516,1
46,0.2,pnl,0,stop,0.5450008,2
46,0.6,pnl,1,go,0.5451517,1
46,0.8,pnl,1,go,0.5184664,1
46,0.4,pnl,1,go,0.5583228,2
46,0.2,pnl,1,go,0.505121,2
46,0.0,pnl,0,stop,0.5452268,2
46,0.0,pnl,0,stop,0.5451303,2
46,0.6,pnl,0,stop,0.5451517,1
46,0.4,pnl,0,stop,0.5450726,2
46,0.6,pnl,1,go,0.5582205,1
46,0.0,pnl,0,stop,0.5574636,2
46,1.0,pnl,1,go,0.5051202,1
46,0.8,pnl,1,go,0.5053523,1
46,0.6,pnl,0,stop,0.5451768,1
46,0.4,pnl,1,go,0.5469918,2
46,0.2,pnl,0,stop,0.558229,2
46,1.0,pnl,1,go,0.5052269,1
46,0.2,pnl,0,stop,0.5583305,2
46,0.0,pnl,0,stop,0.5450818,2
46,1.0,pnl,1,go,0.5451057,1
46,0.4,pnl,0,stop,0.5451375,2
46,1.0,pnl,1,go,0.5183283,1
46,1.0,pnl,1,go,0.4935591,1
46,1.0,pnl,1,go,0.5051112,1
46,0.0,pnl,0,stop,0.5450191,2
46,0.2,pnl,0,stop,0.5573032,2
46,0.8,pnl,1,go,0.5451643,1
46,0.8,pnl,1,go,0.4519009,1
46,0.4,pnl,1,go,0.5450497,2
46,0.8,pnl,1,go,0.4928488,1
46,0.8,pnl,1,go,0.5184858,1
46,0.6,pnl,1,go,0.5463653,1
46,0.4,pnl,1,go,0.5451764,2
46,0.2,pnl,0,stop,0.5451618,2
46,0.6,pnl,0,stop,0.5451667,1
46,1.0,pnl,1,go,0.5467804,1
46,1.0,pnl,1,go,0.5450808,1
46,0.2,pnl,0,stop,0.54514,2
46,0.4,pnl,0,stop,0.5451442,2
46,0.0,pnl,0,stop,0.545146,2
46,0.0,pnl,0,stop,0.5451013,2
46,0.6,pnl,1,go,0.5451299,1
46,1.0,pnl,1,go,0.5574823,1
46,0.0,pnl,0,stop,0.5451369,2
46,0.6,pnl,0,stop,0.5582233,1
46,0.4,pnl,1,go,0.5451201,2
46,0.2,pnl,0,stop,0.5451249,2
46,1.0,pnl,1,go,0.5051871,1
46,0.4,pnl,0,stop,0.5452017,2
46,0.4,pnl,1,go,0.5451533,2
46,0.2,pnl,0,stop,0.5450898,2
46,0.6,pnl,0,stop,0.5451852,1
46,0.0,pnl,0,stop,0.5450438,2
46,0.2,pnl,1,go,0.5582898,2
46,0.0,pnl,1,go,0.5318126,2
46,0.4,pnl,1,go,0.5453138,2
46,1.0,pnl,1,go,0.5450912,1
46,0.4,pnl,1,go,0.5451374,2
46,1.0,pnl,1,go,0.5050132,1
46,0.2,pnl,0,stop,0.5450639,2
46,0.2,pnl,0,stop,0.5450977,2
46,0.8,pnl,1,go,0.5051849,1
46,0.8,pnl,1,go,0.5184635,1
46,0.6,pnl,1,go,0.55838,1
46,0.6,pnl,1,go,0.5450972,1
46,0.6,pnl,1,go,0.558336,1
46,1.0,pnl,1,go,0.5201127,1
46,0.8,pnl,1,go,0.5316564,1
46,0.0,pnl,0,stop,0.5450793,2
46,0.8,pnl,1,go,0.5450316,1
46,0.0,pnl,0,stop,0.5450629,2
46,1.0,pnl,1,go,0.5184663,1
46,1.0,pnl,1,go,0.4784468,1
46,0.6,pnl,1,go,0.5468295,1
46,0.0,pnl,0,stop,0.5450592,2
46,0.2,pnl,0,stop,0.558242,2
46,0.6,pnl,0,stop,0.5451755,1
46,0.0,pnl,0,stop,0.5450716,2
46,1.0,pnl,1,go,0.5451771,1
46,0.2,pnl,0,stop,0.5452037,2
46,0.8,pnl,1,go,0.5319417,1
46,0.2,pnl,0,stop,0.5451385,2
46,0.4,pnl,1,go,0.5452182,2
46,0.4,pnl,1,go,0.558267,2
46,0.8,pnl,1,go,0.4384892,1
46,0.6,pnl,1,go,0.5450257,1
46,1.0,pnl,1,go,0.5451235,1
46,1.0,pnl,1,go,0.5450792,1
46,0.6,pnl,0,stop,0.5451105,1
46,0.4,pnl,1,go,0.5450825,2
46,0.8,pnl,1,go,0.5450091,1
46,0.2,pnl,0,stop,0.5452082,2
46,0.0,pnl,0,stop,0.5451461,2
46,0.0,pnl,0,stop,0.5451756,2
46,1.0,pnl,1,go,0.5185054,1
46,0.4,pnl,0,stop,0.5450166,2
46,0.8,pnl,1,go,0.5451526,1
46,1.0,pnl,1,go,0.5468351,1
46,0.6,pnl,0,stop,0.5450071,1
46,0.8,pnl,1,go,0.5451456,1
46,0.0,pnl,0,stop,0.5451544,2
46,0.8,pnl,1,go,0.5450037,1
46,0.8,pnl,1,go,0.5451693,1
46,0.4,pnl,1,go,0.5451149,2
46,0.4,pnl,1,go,0.5451068,2
46,0.0,pnl,0,stop,0.5584104,2
46,1.0,pnl,1,go,0.5583129,1
46,1.0,pnl,1,go,0.5450516,1
46,0.2,pnl,1,go,0.5451287,2
46,0.8,pnl,1,go,0.5454473,1
46,0.6,pnl,1,go,0.5450693,1
46,0.4,pnl,0,stop,0.5463058,2
46,0.6,pnl,1,go,0.5452121,1
46,0.2,pnl,0,stop,0.5469139,2
46,0.2,pnl,0,stop,0.5450005,2
46,0.4,pnl,1,go,0.5450908,2
46,1.0,pnl,1,go,0.5582325,1
46,0.0,pnl,0,stop,0.545184,2
46,1.0,pnl,1,go,0.5450805,1
46,0.6,pnl,0,stop,0.5451469,1
46,0.2,pnl,0,stop,0.5451741,2
46,0.0,pnl,0,stop,0.5451185,2
46,1.0,pnl,1,go,0.5469364,1
46,0.8,pnl,1,go,0.5451764,1
46,0.0,pnl,0,stop,0.5451129,2
46,0.6,pnl,1,go,0.5451487,1
46,0.6,pnl,1,go,0.5451913,1
46,0.0,pnl,0,stop,0.5451081,2
46,0.8,pnl,1,go,0.5451096,1
46,0.2,pnl,0,stop,0.5451088,2
46,0.6,pnl,1,go,0.5450443,1
46,0.6,pnl,1,go,0.5574381,1
46,1.0,pnl,1,go,0.545254,1
46,1.0,pnl,1,go,0.5451097,1
46,0.0,pnl,0,stop,0.5451134,2
46,0.4,pnl,1,go,0.5451027,2
46,0.4,pnl,1,go,0.5451061,2
46,0.8,pnl,1,go,0.5451238,1
46,0.2,pnl,0,stop,0.5452272,2
46,0.0,pnl,0,stop,0.5450938,2
46,0.8,pnl,1,go,0.5451342,1
46,0.2,pnl,0,stop,0.54516,2
46,1.0,pnl,1,go,0.4919289,1
46,1.0,pnl,1,go,0.5451447,1
46,0.2,pnl,0,stop,0.5451033,2
46,0.4,pnl,1,go,0.5452881,2
46,0.4,pnl,1,go,0.5452113,2
46,1.0,pnl,1,go,0.5069272,1
46,0.2,pnl,0,stop,0.5450466,2
46,0.6,pnl,1,go,0.5451548,1
46,0.0,pnl,0,stop,0.5451337,2
46,0.6,pnl,1,go,0.5582207,1
46,1.0,pnl,1,go,0.5451068,1
46,0.8,pnl,1,go,0.5317521,1
46,0.4,pnl,1,go,0.5451409,2
46,0.4,pnl,1,go,0.545246,2
46,1.0,pnl,1,go,0.5318195,1
46,0.6,pnl,1,go,0.5450371,1
46,0.2,pnl,0,stop,0.5451316,2
46,0.4,pnl,1,go,0.5451365,2
46,0.0,pnl,0,stop,0.5450764,2
46,1.0,pnl,1,go,0.558158,1
46,0.8,pnl,1,go,0.5451815,1
46,0.8,pnl,1,go,0.5453924,1
46,0.4,pnl,0,stop,0.5451439,2
46,0.2,pnl,0,stop,0.5451281,2
46,1.0,pnl,1,go,0.5450609,1
46,0.6,pnl,0,stop,0.5451957,1
46,0.0,pnl,0,stop,0.5580573,2
46,0.2,pnl,0,stop,0.5582973,2
46,0.8,pnl,1,go,0.5452473,1
46,0.0,pnl,0,stop,0.5451687,2
46,1.0,pnl,1,go,0.5450605,1
46,0.4,pnl,0,stop,0.5451438,2
46,0.6,pnl,1,go,0.5451515,1
46,0.8,pnl,1,go,0.5319507,1
46,0.8,pnl,1,go,0.5309225,1
46,0.8,pnl,1,go,0.5451278,1
46,0.4,pnl,1,go,0.5450924,2
46,1.0,pnl,1,go,0.5185312,1
46,1.0,pnl,1,go,0.5451148,1
46,0.2,pnl,0,stop,0.5450198,2
46,0.0,pnl,0,stop,0.5451605,2
46,0.2,pnl,0,stop,0.5581469,2
46,0.0,pnl,0,stop,0.5578201,2
46,0.4,pnl,1,go,0.545069,2
46,0.6,pnl,1,go,0.5453264,1
46,0.0,pnl,0,stop,0.5451484,2
46,0.6,pnl,1,go,0.5583678,1
46,1.0,pnl,1,go,0.5450423,1
46,0.6,pnl,1,go,0.5583875,1
46,0.0,pnl,0,stop,0.5451922,2
46,0.2,pnl,0,stop,0.5582684,2
46,0.2,pnl,0,stop,0.5468353,2
46,1.0,pnl,1,go,0.5450778,1
46,0.4,pnl,1,go,0.5450866,2
46,0.8,pnl,1,go,0.5471145,1
46,1.0,pnl,1,go,0.5468165,1
46,0.6,pnl,1,go,0.545049,1
46,1.0,pnl,1,go,0.5451919,1
46,0.2,pnl,0,stop,0.5582896,2
46,0.8,pnl,1,go,0.5451956,1
46,0.2,pnl,0,stop,0.5450716,2
46,0.6,pnl,1,go,0.545212,1
46,0.0,pnl,0,stop,0.5451867,2
46,0.8,pnl,1,go,0.5450563,1
46,0.0,pnl,0,stop,0.5452827,2
46,0.4,pnl,0,stop,0.5451546,2
46,0.4,pnl,0,stop,0.5450891,2
46,0.0,pnl,0,stop,0.5452317,2
46,0.4,pnl,1,go,0.5450955,2
46,0.2,pnl,0,stop,0.5450665,2
46,0.2,pnl,1,go,0.5451886,2
46,0.6,pnl,1,go,0.5450741,1
46,0.8,pnl,1,go,0.53166,1
46,0.0,pnl,0,stop,0.5451688,2
46,1.0,pnl,1,go,0.5183743,1
46,0.8,pnl,1,go,0.5451158,1
46,0.6,pnl,0,stop,0.5451794,1
46,1.0,pnl,1,go,0.5452055,1
46,1.0,pnl,1,go,0.5451487,1
46,0.4,pnl,0,stop,0.5450795,2
47,1.0,bsl,1,go,0.3845512,1
47,1.0,bsl,1,go,0.5179951,1
47,1.0,bsl,1,go,0.4918506,1
47,1.0,bsl,1,go,0.4650852,1
47,1.0,bsl,1,go,0.5582247,1
47,1.0,bsl,1,go,0.4774515,1
47,1.0,bsl,1,go,0.4782896,1
47,1.0,bsl,1,go,0.5464793,1
47,0.6,bsl,1,go,0.5450642,1
47,1.0,bsl,1,go,0.4785092,1
47,1.0,bsl,1,go,0.5049997,1
47,0.0,bsl,1,go,0.5317314,2
47,0.2,bsl,1,go,0.5582703,2
47,0.8,bsl,1,go,0.5181978,1
47,0.8,bsl,1,go,0.4917486,1
47,0.6,bsl,1,go,0.5316986,1
47,0.2,bsl,0,stop,0.5450185,2
47,1.0,bsl,1,go,0.5583307,1
47,0.0,bsl,0,stop,0.5451499,2
47,1.0,bsl,1,go,0.5182468,1
47,0.0,bsl,0,stop,0.5450073,2
47,0.4,bsl,1,go,0.5451067,2
47,0.4,bsl,1,go,0.5581522,2
47,0.4,bsl,0,stop,0.545101,2
47,0.8,bsl,1,go,0.4250333,1
47,0.6,bsl,1,go,0.5451605,1
47,0.4,bsl,0,stop,0.5451634,2
47,0.6,bsl,1,go,0.5451143,1
47,0.2,bsl,1,go,0.5450758,2
47,0.0,bsl,0,stop,0.545027,2
47,0.2,bsl,0,stop,0.5450765,2
47,0.8,bsl,1,go,0.5451494,1
47,1.0,bsl,1,go,0.5464316,1
47,0.4,bsl,0,stop,0.5450918,2
47,0.2,bsl,0,stop,0.5450963,2
47,1.0,bsl,1,go,0.5582648,1
47,0.4,bsl,0,stop,0.5450331,2
47,0.0,bsl,0,stop,0.5450485,2
47,0.0,bsl,0,stop,0.545025,2
47,0.4,bsl,0,stop,0.5450304,2
47,0.8,bsl,1,go,0.5451174,1
47,0.6,bsl,0,stop,0.5451495,1
